#     Step          Temp           Pot           Kin           Tot         Press
       497       2.19056       2.16054       1.94716        4.1077       16.1657
       498        2.0369       2.29809       1.81058       4.10867       16.8459
       499       1.96474       2.36231       1.74643       4.10874       17.2051
       500       1.97605       2.35147       1.75649       4.10797        17.238
       501       2.05772       2.27755       1.82908       4.10663       17.0143
       502        2.1875       2.16091       1.94444       4.10535       16.5964
       503       2.34224       2.02242       2.08199       4.10442       16.0582
       504       2.50351       1.87859       2.22534       4.10393       15.4622
       505       2.65978       1.73958       2.36425       4.10383        14.847
       506       2.80584       1.60988       2.49408       4.10396       14.2291
       507       2.94055       1.49034       2.61383       4.10416       13.6115
       508        3.0645       1.38033         2.724       4.10433       12.9923
       509       3.17821       1.27934       2.82508       4.10442       12.3708
       510       3.28128       1.18773       2.91669       4.10442       11.7512
       511       3.37221       1.10685       2.99752       4.10437       11.1425
       512       3.44887       1.03865       3.06566       4.10431       10.5572
       513       3.50908      0.985103       3.11918       4.10428       10.0088
       514       3.55121      0.947672       3.15663        4.1043       9.50923
       515       3.57482      0.926732       3.17762       4.10435       9.09197
       516       3.58035      0.921941       3.18254       4.10448       8.74913
       517       3.56898      0.932221       3.17243       4.10465       8.46812
       518       3.54341      0.955311        3.1497       4.10501        8.2695
       519       3.50703      0.987842       3.11736        4.1052       8.12922
       520        3.4629       1.02723       3.07813       4.10536       8.05226
       521       3.41385       1.07102       3.03453       4.10555       8.01611
       522       3.36257       1.11677       2.98895       4.10572       8.00171
       523       3.31163       1.16219       2.94367       4.10586       8.00065
       524       3.26322       1.20534       2.90064       4.10598       8.00523
       525       3.21906       1.24467       2.86139       4.10606       8.00892
       526       3.18039        1.2791       2.82702       4.10611       8.00661
       527       3.14792       1.30798       2.79816       4.10613       7.99471
       528       3.12193       1.33109       2.77505       4.10613       7.97111
       529       3.10229       1.34852       2.75759       4.10611       7.93498
       530       3.08872       1.36064       2.74553       4.10617       7.89351
       531       3.08111       1.36734       2.73877       4.10611       7.86123
       532       3.07898       1.36919       2.73687       4.10606       7.81413
       533       3.08134       1.36703       2.73897         4.106       7.75473
       534       3.08714       1.36179       2.74413       4.10591        7.6992
       535       3.09533       1.35447        2.7514       4.10587       7.64402
       536       3.10513       1.34573       2.76012       4.10584       7.58541
       537       3.11601       1.33603       2.76979       4.10582       7.52482
       538       3.12764       1.32569       2.78013       4.10582        7.4632
       539       3.13991       1.31479       2.79103       4.10582       7.40087
       540       3.15291       1.30326       2.80258       4.10584       7.33752
       541       3.16695        1.2908       2.81507       4.10587       7.27233
       542       3.18251       1.27699        2.8289       4.10589       7.20666
       543       3.20015       1.26136       2.84458       4.10594       7.14731
       544       3.22051       1.24331       2.86268       4.10598       7.08248
       545       3.24439       1.22213        2.8839       4.10603       7.01051
       546       3.27254       1.19714       2.90893       4.10607       6.92998
       547       3.30564       1.16775       2.93835        4.1061       6.84003
       548       3.34421       1.13349       2.97263       4.10612       6.74051
       549       3.38855       1.09408       3.01205       4.10613       6.63219
       550       3.43876       1.04946       3.05667       4.10613       6.52058
       551       3.49465      0.999742       3.10636        4.1061       6.41043
       552       3.55587      0.945324       3.16077       4.10609       6.30823
       553       3.62175      0.886696       3.21933       4.10603       6.21608
       554       3.69126      0.824829       3.28112       4.10595       6.13081
       555       3.76301      0.760956        3.3449       4.10586       6.05841
       556       3.83538      0.696521       3.40923       4.10575       6.00502
       557       3.90652       0.63317       3.47246       4.10563       5.97669
       558       3.97436      0.572733       3.53277        4.1055       5.97913
       559       4.03669      0.517191       3.58817       4.10536       6.01739
       560       4.09114      0.468628       3.63657        4.1052       6.09676
       561       4.13486      0.429617       3.67543       4.10505       6.24838
       562       4.16496       0.40269       3.70218       4.10487       6.45199
       563       4.17841      0.390539       3.71414       4.10468       6.75567
       564       4.17249      0.395701       3.70888       4.10458          7.12
       565       4.14583      0.419357       3.68518       4.10454       7.53696
       566       4.09811      0.461795       3.64276       4.10456        7.9999
       567       4.02986      0.522532        3.5821       4.10463       8.52454
       568       3.94285      0.600036       3.50475       4.10479       9.07917
       569       3.84019      0.691444        3.4135       4.10495       9.66481
       570       3.72603      0.793191       3.31202       4.10521       10.2802
       571       3.60529      0.900756        3.2047       4.10546       10.8928
       572       3.48287       1.00977       3.09588       4.10566       11.4822
       573       3.36286       1.11657       2.98921       4.10577       12.0387
       574         3.248       1.21867       2.88711       4.10578       12.5562
       575       3.13935       1.31516       2.79053       4.10569       13.0323
       576       3.03621       1.40662       2.69885       4.10548       13.4721
       577       2.93645       1.49514       2.61017       4.10531       13.9037
       578        2.8379        1.5826       2.52258       4.10518         14.32
       579        2.7398        1.6698       2.43538       4.10519       14.7029
       580       2.64353       1.75558        2.3498       4.10538       15.0444
       581       2.55355       1.83595       2.26982       4.10577       15.3279
       582       2.47717       1.90433       2.20193       4.10625       15.5295
       583       2.42306       1.95286       2.15383       4.10669       15.6226
       584       2.39883       1.97462        2.1323       4.10692       15.5857
       585       2.40845       1.96599       2.14084       4.10684       15.4107
       586       2.45052        1.9282       2.17824       4.10644       15.1081
       587       2.51831       1.86734        2.2385       4.10584       14.7061
       588       2.60136       1.79286       2.31232       4.10518       14.2448
       589       2.68803       1.71526       2.38936       4.10462       13.7677
       590       2.76792       1.64388       2.46037       4.10425       13.3131
       591       2.83355       1.58539       2.51871        4.1041       12.9085
       592       2.88109        1.5432       2.56097       4.10416       12.5768
       593       2.91015       1.51758        2.5868       4.10438       12.3139
       594       2.92317       1.50634       2.59837       4.10471       12.1094
       595       2.92471        1.5054       2.59974       4.10514        11.955
       596       2.92066        1.5094       2.59614       4.10554        11.834
       597       2.91722       1.51284       2.59309       4.10592       11.7147
       598       2.92013       1.51056       2.59567       4.10623       11.5773
       599        2.9341       1.49837       2.60809       4.10646       11.4054
       600       2.96238       1.47335       2.63322       4.10657        11.188
       601        3.0065       1.43414       2.67245       4.10659       10.9196
       602       3.06632        1.3809       2.72562       4.10652       10.6011
       603       3.14018       1.31509       2.79127       4.10636       10.2465
       604       3.22529       1.23926       2.86693       4.10619       9.86407
       605       3.31916       1.15563       2.95036       4.10599       9.49557
       606       3.41893       1.06675       3.03905        4.1058       9.11063
       607       3.52093       0.97592       3.12972       4.10564       8.72232
       608       3.62197      0.885986       3.21953       4.10551       8.34246
       609       3.71938      0.799302       3.30612       4.10542       7.98081
       610       3.81112      0.717695       3.38766       4.10536       7.64497
       611       3.89566      0.642511       3.46281       4.10532       7.34046
       612       3.97197      0.574675       3.53064       4.10531       7.07095
       613       4.03938      0.514755       3.59056       4.10532       6.83853
       614       4.09758      0.463037       3.64229       4.10533       6.64392
       615       4.14651       0.41957       3.68579       4.10536       6.48674
       616       4.18631      0.384223       3.72117       4.10539       6.36569
       617       4.21731      0.356713       3.74872       4.10543       6.27869
       618       4.23992      0.336651       3.76882       4.10547       6.22895
       619       4.25469      0.323567       3.78195       4.10552       6.20928
       620        4.2623      0.316855       3.78871       4.10557       6.21414
       621       4.26353      0.315821        3.7898       4.10563       6.23929
       622        4.2593      0.319684       3.78604       4.10573        6.2837
       623       4.25096      0.327146       3.77863       4.10578       6.36055
       624       4.23986      0.337098       3.76876       4.10586       6.44855
       625         4.227      0.348577       3.75733       4.10591       6.53864
       626       4.21311      0.360898       3.74498       4.10588       6.63643
       627       4.19865      0.373785       3.73214       4.10592        6.7349
       628       4.18425      0.386626       3.71933       4.10596       6.82189
       629       4.17054      0.398834       3.70715       4.10598       6.89462
       630       4.15808      0.409927       3.69608         4.106       6.95087
       631       4.14725      0.419567       3.68644       4.10601       6.99037
       632       4.13823      0.427586       3.67843       4.10602       7.01647
       633       4.13107      0.433928       3.67206       4.10599       7.03049
       634       4.12518      0.439036       3.66682       4.10586       7.04669
       635       4.11945      0.444057       3.66174       4.10579       7.05984
       636       4.11288      0.449837       3.65589       4.10573       7.06703
       637       4.10448       0.45722       3.64842       4.10564        7.0828
       638       4.09318      0.467176       3.63838       4.10556       7.09898
       639       4.07785      0.480728       3.62475       4.10548       7.12046
       640       4.05751      0.498749       3.60667       4.10542       7.15163
       641       4.03149       0.52184       3.58355       4.10539       7.19585
       642       3.99957       0.55021       3.55517       4.10538       7.25494
       643       3.96209      0.583564       3.52185       4.10542       7.32873
       644       3.92005       0.62102       3.48449       4.10551       7.41942
       645       3.87517      0.661028       3.44459       4.10562       7.52316
       646        3.8297      0.701582       3.40418       4.10576       7.62989
       647       3.78632      0.740298       3.36561       4.10591       7.72945
       648       3.74785      0.774638       3.33142       4.10606       7.81138
       649       3.71701      0.802177       3.30401       4.10618       7.86681
       650       3.69581      0.821029       3.28516       4.10619        7.9082
       651       3.68539      0.830324        3.2759       4.10622       7.92113
       652       3.68625       0.82954       3.27667       4.10621       7.89544
       653        3.6981      0.818917        3.2872       4.10612        7.8419
       654        3.7198       0.79954       3.30649       4.10603       7.76164
       655       3.74969      0.772864       3.33306       4.10592       7.65415
       656       3.78576      0.740678       3.36512        4.1058       7.52633
       657       3.82581      0.704966       3.40072       4.10568       7.38589
       658       3.86751      0.667782       3.43778       4.10557       7.24082
       659       3.90859      0.631151       3.47431       4.10546       7.09906
       660       3.94619      0.597586       3.50772       4.10531         7.004
       661       3.97738      0.569768       3.53545       4.10522       6.94613
       662             4      0.549548       3.55555        4.1051       6.92988
       663       4.01202      0.538759       3.56624         4.105       6.95443
       664       4.01167      0.539014       3.56592       4.10494       7.03242
       665       3.99749      0.551529       3.55333       4.10485       7.17108
       666       3.96824      0.577455       3.52733       4.10478       7.36423
       667       3.92286      0.617736       3.48698       4.10472       7.61494
       668       3.86033       0.67308       3.43141       4.10449       7.93496
       669       3.77885      0.745423       3.35898        4.1044       8.35889
       670       3.67684      0.836006       3.26831       4.10431        8.8661
       671       3.55409       0.94509       3.15919       4.10428       9.45006
       672       3.41125       1.07209       3.03222       4.10431       10.1028
       673       3.25022       1.21534       2.88908       4.10442       10.8154
       674       3.07467       1.37167       2.73304       4.10471        11.586
       675       2.89026       1.53593       2.56912       4.10505        12.387
       676       2.70439       1.70159        2.4039       4.10549       13.1795
       677       2.52605       1.86062       2.24538       4.10599       13.9296
       678        2.3652       2.00409        2.1024        4.1065       14.5999
       679       2.23162       2.12326       1.98366       4.10693       15.1539
       680       2.13362       2.21067       1.89655       4.10722       15.5606
       681       2.07703       2.26111       1.84625       4.10735       15.7983
       682       2.06454       2.27216       1.83515       4.10731       15.8566
       683       2.09558       2.24436       1.86274        4.1071       15.7374
       684       2.16637       2.18108       1.92566       4.10674       15.4547
       685       2.27026       2.08825       2.01801       4.10626       15.0346
       686       2.39822       1.97393       2.13175       4.10569         14.51
       687        2.5396       1.84765       2.25742       4.10508       13.9199
       688       2.68314        1.7195       2.38501       4.10451       13.3066
       689       2.81812       1.59904         2.505       4.10403       12.7105
       690       2.93551       1.49436       2.60934        4.1037       12.1662
       691       3.02873       1.41134       2.69221       4.10354       11.6997
       692       3.09414       1.35321       2.75035       4.10356       11.3261
       693       3.13114        1.3205       2.78324       4.10374       11.0498
       694       3.14199       1.31118       2.79288       4.10405       10.8645
       695       3.13132       1.32104        2.7834       4.10444        10.759
       696       3.10528       1.34465       2.76025        4.1049       10.7333
       697       3.07099        1.3756       2.72977       4.10537       10.7404
       698         3.036       1.40712       2.69867       4.10579       10.7542
       699       3.00712       1.43313         2.673       4.10612       10.7509
       700       2.99009       1.44851       2.65786       4.10637       10.7349
       701       2.98861        1.4499       2.65654       4.10645       10.6689
       702       3.00392       1.43629       2.67016       4.10645       10.5468
       703       3.03638       1.40729         2.699       4.10629        10.408
       704       3.08469       1.36422       2.74195       4.10616       10.2229
       705       3.14543       1.30997       2.79594       4.10591       10.0083
       706        3.2142       1.24858       2.85707       4.10565       9.77985
       707       3.28617       1.18437       2.92104       4.10541       9.53997
       708       3.35689       1.12131        2.9839       4.10521       9.30459
       709       3.42254        1.0628       3.04226       4.10506       9.08744
       710       3.48019       1.01147        3.0935       4.10498       8.89899
       711       3.52799      0.968961       3.13599       4.10496       8.74584
       712       3.56522      0.935908       3.16909         4.105       8.63051
       713       3.59222      0.912004       3.19308       4.10509       8.55166
       714       3.61021      0.896137       3.20908       4.10521       8.50465
       715        3.6211      0.886606       3.21876       4.10536       8.48245
       716       3.62716       0.88137       3.22414       4.10551       8.47654
       717       3.63075      0.878308       3.22734       4.10565       8.47804
       718       3.63408      0.875464       3.23029       4.10575       8.47864
       719       3.63891      0.871243       3.23458       4.10583       8.47144
       720       3.64647      0.864555       3.24131       4.10586        8.4515
       721       3.65726      0.854918        3.2509       4.10582       8.42662
       722        3.6711      0.842582        3.2632       4.10578        8.3948
       723       3.68743      0.828017       3.27772       4.10573       8.35013
       724       3.70547      0.811927       3.29375       4.10568       8.29503
       725       3.72461      0.794898       3.31076       4.10566       8.25068
       726       3.74431      0.777346       3.32828       4.10562       8.20152
       727       3.76403      0.759808        3.3458       4.10561       8.14755
       728       3.78349      0.742518        3.3631       4.10562       8.08992
       729       3.80276      0.725412       3.38023       4.10564       8.02728
       730       3.82215      0.708209       3.39747       4.10567       7.95884
       731       3.84206      0.690542       3.41516       4.10571       7.88351
       732       3.86283        0.6721       3.43362       4.10572       7.80044
       733        3.8846       0.65275       3.45298       4.10573       7.70951
       734       3.90722      0.632627       3.47309       4.10572       7.61306
       735       3.93009      0.612216       3.49341       4.10563       7.53823
       736        3.9521      0.592585       3.51298       4.10557       7.46862
       737       3.97204      0.574799        3.5307        4.1055       7.40401
       738       3.98863      0.559985       3.54545       4.10544       7.34936
       739       4.00067      0.549229       3.55615       4.10538       7.30943
       740       4.00709      0.543481       3.56186       4.10534       7.28843
       741       4.00706      0.543476       3.56183       4.10531       7.28966
       742       4.00024      0.549602       3.55577       4.10537       7.32825
       743       3.98667      0.561656       3.54371       4.10537       7.40031
       744       3.96649      0.579606       3.52577       4.10538       7.49489
       745       3.93986      0.603245       3.50209       4.10534       7.61617
       746       3.90682       0.63269       3.47273       4.10542       7.79634
       747       3.86764      0.667524        3.4379       4.10542       8.00934
       748       3.82282      0.707371       3.39806       4.10543       8.24197
       749       3.77272      0.751904       3.35353       4.10543       8.49273
       750       3.71769      0.800814       3.30462       4.10543       8.76003
       751       3.65805      0.853823        3.2516       4.10542       9.04225
       752       3.59408      0.910681       3.19473       4.10542       9.33771
       753       3.52606      0.971132       3.13428       4.10541       9.64456
       754       3.45438       1.03485       3.07056       4.10541        9.9605
       755       3.37954       1.10139       3.00404       4.10542       10.2826
       756       3.30232       1.17006       2.93539       4.10545        10.607
       757       3.22374       1.23995       2.86554       4.10549       10.9286
       758       3.14514       1.30987       2.79568       4.10556       11.2415
       759       3.06815       1.37839       2.72724       4.10563       11.5385
       760       2.99461       1.44384       2.66188       4.10572       11.8117
       761       2.92661       1.50439       2.60143       4.10582       12.0525
       762        2.8665       1.55795         2.548       4.10595       12.2515
       763       2.81698       1.60213       2.50398       4.10611       12.3984
       764       2.78111        1.6342        2.4721        4.1063       12.4818
       765       2.76227       1.65114       2.45535       4.10649       12.4897
       766       2.76374       1.64999       2.45666       4.10665       12.4108
       767       2.78812       1.62841       2.47833       4.10674       12.2363
       768       2.83657       1.58531       2.52139        4.1067       11.9632
       769       2.90816       1.52151       2.58503       4.10654       11.5956
       770       2.99972       1.43984       2.66642       4.10626        11.146
       771       3.10615       1.34489       2.76103       4.10592       10.6353
       772       3.22074       1.24254       2.86288       4.10542       10.1089
       773       3.33622       1.13957       2.96553        4.1051       9.59022
       774       3.44633       1.04144       3.06341       4.10485       9.08799
       775       3.54627      0.952443       3.15224       4.10469       8.61912
       776        3.6327      0.875535       3.22907        4.1046       8.19695
       777       3.70325      0.812772       3.29178       4.10455       7.85558
       778       3.75652      0.765409       3.33913       4.10454       7.57974
       779       3.79213      0.733762       3.37078       4.10454       7.37076
       780       3.81004      0.717838        3.3867       4.10454       7.23608
       781       3.80966      0.717847       3.38637       4.10422        7.1981
       782       3.78934      0.735811       3.36831       4.10412       7.26656
       783       3.74753      0.772866       3.33113         4.104        7.4224
       784       3.68336      0.829815        3.2741       4.10391       7.68207
       785       3.59624      0.907151       3.19666       4.10381       8.03765
       786         3.486       1.00508       3.09867       4.10375       8.48475
       787       3.35344       1.12293       2.98084       4.10377       9.01973
       788        3.2008       1.25872       2.84515       4.10388       9.63378
       789       3.03211       1.40889       2.69521        4.1041       10.3118
       790       2.85351       1.56801       2.53645       4.10446        11.038
       791       2.67323        1.7287       2.37621       4.10491       11.7846
       792       2.50137       1.88202       2.22344       4.10546       12.5066
       793       2.34958       2.01759       2.08852        4.1061       13.1642
       794       2.23061       2.12401       1.98276       4.10678       13.7142
       795       2.15719       2.18988        1.9175       4.10738       14.1143
       796       2.14012       2.20542       1.90233       4.10774       14.3293
       797       2.18563       2.16494       1.94278       4.10772       14.3393
       798       2.29276       2.06919       2.03801        4.1072       14.1483
       799       2.45193       1.92671       2.17949        4.1062       13.7902
       800       2.64545       1.75343       2.35151       4.10494       13.3424
       801       2.85069       1.56972       2.53394       4.10366       12.8573
       802        3.0446       1.39628       2.70631       4.10259       12.4042
       803       3.20745       1.25081       2.85107       4.10188       12.0385
       804       3.32544       1.14563       2.95595       4.10157       11.7945
       805       3.39187       1.08668       3.01499       4.10167       11.6837
       806       3.40716       1.07354       3.02858       4.10213       11.6969
       807       3.37812       1.10009       3.00278       4.10286       11.8082
       808       3.31677       1.15555       2.94824       4.10379        11.981
       809       3.23844       1.22606       2.87862       4.10468       12.1904
       810       3.15939       1.29726       2.80834        4.1056       12.4159
       811       3.09498       1.35525        2.7511       4.10634       12.5845
       812       3.05831       1.38834        2.7185       4.10683       12.6906
       813       3.05736       1.38924       2.71765        4.1069       12.6894
       814       3.09347       1.35686       2.74975       4.10661       12.5699
       815       3.16184       1.29556       2.81052       4.10608       12.3428
       816       3.25311       1.21364       2.89166        4.1053       12.0459
       817       3.35456       1.12263       2.98183       4.10446       11.6757
       818        3.4519       1.03535       3.06835        4.1037       11.2642
       819       3.53187       0.96365       3.13944       4.10309       10.8445
       820        3.5839      0.917013       3.18568        4.1027       10.4473
       821       3.60109      0.901582       3.20097       4.10255       10.0999
       822       3.58089      0.919657       3.18301       4.10267       9.81733
       823       3.52521      0.969517       3.13352       4.10304       9.60462
       824       3.44024       1.04559       3.05799       4.10358       9.46407
       825       3.33607       1.13907        2.9654       4.10446       9.41524
       826       3.22575       1.23795       2.86733       4.10528       9.39372
       827       3.12324       1.32983       2.77621       4.10605       9.35605
       828       3.04121       1.40333       2.70329       4.10663       9.25834
       829       2.98906       1.44998       2.65694       4.10693        9.0752
       830       2.97135       1.46571        2.6412       4.10691       8.79577
       831       2.98725       1.45129       2.65533       4.10662       8.42579
       832       3.03136       1.41164       2.69454       4.10619       7.98526
       833       3.09547       1.35418       2.75153       4.10571        7.5028
       834       3.17055       1.28704       2.81827       4.10531       7.00897
       835       3.24843       1.21753       2.88749       4.10502       6.53084
       836       3.32278       1.15128       2.95358       4.10486       6.08879
       837       3.38941       1.09201       3.01281       4.10482       5.69567
       838       3.44608       1.04167       3.06319       4.10486       5.35749
       839       3.49208       1.00087       3.10407       4.10495       5.07491
       840       3.52775       0.96929       3.13578       4.10507       4.84495
       841       3.55394      0.946059       3.15906       4.10512       4.67549
       842       3.57139      0.930636       3.17457       4.10521       4.59364
       843       3.58078      0.922367       3.18292       4.10528       4.55296
       844       3.58289      0.920548       3.18479       4.10534       4.54928
       845       3.57832      0.924645       3.18073       4.10537       4.57916
       846       3.56743      0.934336       3.17105       4.10538       4.64008
       847       3.55031      0.949537       3.15583       4.10537       4.73051
       848       3.52681      0.970398       3.13494       4.10534       4.84989
       849       3.49678      0.997197       3.10825       4.10544       5.01161
       850       3.46026       1.02956       3.07579       4.10535       5.22154
       851       3.41672       1.06816       3.03709       4.10525       5.45651
       852       3.36516       1.11391       2.99126       4.10517       5.71905
       853       3.30511       1.16728       2.93788       4.10516       6.02634
       854       3.23675       1.22804       2.87711       4.10515       6.36448
       855       3.16093        1.2955       2.80971       4.10522       6.72424
       856       3.07975       1.36782       2.73756       4.10537        7.0973
       857       2.99686       1.44176       2.66388       4.10563       7.47005
       858       2.91749       1.51265       2.59333       4.10598       7.82349
       859       2.84816       1.57466        2.5317       4.10636       8.13436
       860       2.79588       1.62149       2.48523       4.10672       8.37787
       861       2.76707       1.64736       2.45962       4.10698       8.53161
       862       2.76627       1.64817       2.45891       4.10707       8.58002
       863       2.79516       1.62243       2.48458       4.10701       8.52284
       864       2.85224       1.57142       2.53533       4.10675       8.37274
       865       2.93304       1.49923       2.60715       4.10638       8.13573
       866         3.031       1.41176       2.69423       4.10598       7.83917
       867        3.1389        1.3155       2.79013       4.10563       7.50528
       868       3.24986       1.21657       2.88876       4.10533       7.17391
       869       3.35826       1.12004       2.98512       4.10516       6.85556
       870       3.46021       1.02934       3.07574       4.10508       6.56268
       871       3.55343      0.946479        3.1586       4.10508       6.30518
       872       3.63698      0.872266       3.23287       4.10514        6.0882
       873       3.71087      0.806675       3.29855       4.10522       5.92217
       874       3.77578      0.749078       3.35625       4.10533       5.79707
       875       3.83292      0.698445       3.40704       4.10548       5.71526
       876       3.88381      0.653309       3.45227       4.10558       5.68096
       877       3.92994      0.612392       3.49328       4.10567       5.67374
       878       3.97233      0.574683       3.53096       4.10564       5.70186
       879       4.01149      0.539925       3.56577        4.1057        5.7679
       880        4.0479      0.507596       3.59814       4.10573       5.85171
       881        4.0821      0.477221       3.62854       4.10576       5.94941
       882       4.11449      0.448433       3.65733       4.10576       6.06474
       883       4.14523        0.4211       3.68465       4.10575       6.18096
       884       4.17428      0.395286       3.71047       4.10576       6.34423
       885       4.20123      0.371248       3.73442       4.10567       6.50003
       886       4.22498      0.350032       3.75554       4.10557       6.63541
       887       4.24409       0.33292       3.77253       4.10545       6.74323
       888       4.25682      0.321462       3.78384        4.1053       6.82616
       889       4.26119      0.317428       3.78773       4.10515        6.8668
       890       4.25514      0.322652       3.78234         4.105       6.85526
       891       4.23655      0.339016       3.76582       4.10484       6.78292
       892       4.20341       0.36833       3.73636       4.10469       6.64228
       893       4.15396      0.412169        3.6924       4.10457       6.42797
       894       4.08682       0.47171       3.63273       4.10444       6.14659
       895       4.00121      0.547779       3.55663       4.10441       5.80682
       896       3.89744      0.640061       3.46439       4.10445       5.40571
       897       3.77731      0.746976       3.35761       4.10458       4.95886
       898       3.64423      0.865503       3.23932       4.10482       4.48861
       899       3.50338      0.991014       3.11412       4.10513       4.02606
       900       3.36138       1.11768       2.98789       4.10557       3.62524
       901       3.22654       1.23805       2.86804       4.10608       3.29574
       902       3.10849        1.3435        2.7631        4.1066        3.0667
       903       3.01675       1.42548       2.68156       4.10704       2.96072
       904       2.95933       1.47681       2.63051       4.10732       2.99127
       905       2.94124       1.49293       2.61443       4.10736       3.16156
       906       2.96339       1.47302       2.63412       4.10714       3.46494
       907       3.02164       1.42074       2.68591       4.10665       3.91781
       908       3.10756       1.34374       2.76227       4.10602       4.47733
       909       3.21014       1.25186       2.85346       4.10532        5.1151
       910       3.31724       1.15601       2.94865       4.10467       5.80552
       911       3.41728       1.06656       3.03758       4.10414       6.52325
       912       3.50073       0.99203       3.11176       4.10379       7.24473
       913       3.56093       0.93836       3.16527       4.10363       7.94929
       914       3.59438      0.908639         3.195       4.10364       8.61989
       915       3.60053      0.903314       3.20047       4.10378       9.24333
       916       3.58126      0.920681       3.18334       4.10402       9.81022
       917       3.54011      0.957541       3.14677       4.10431       10.3187
       918       3.48153       1.00989       3.09469       4.10458       10.7659
       919       3.41002       1.07369       3.03113       4.10482       11.1487
       920       3.32956       1.14539       2.95961       4.10499       11.4712
       921       3.24325       1.22222       2.88289       4.10511       11.7403
       922       3.15326       1.30227        2.8029       4.10517       11.9647
       923       3.06115       1.38421       2.72102       4.10523       12.1558
       924       2.96839       1.46676       2.63857       4.10532       12.3243
       925       2.87694       1.54821       2.55728       4.10549       12.4876
       926       2.79001       1.62574       2.48001       4.10575       12.6246
       927        2.7125       1.69498       2.41111       4.10609       12.7234
       928       2.65046       1.75049       2.35596       4.10645       12.7759
       929       2.61014       1.78663       2.32013       4.10676       12.7767
       930       2.59625       1.79907       2.30777       4.10684       12.6931
       931       2.61019       1.78654       2.32017       4.10671        12.517
       932       2.64966       1.75112       2.35525       4.10637       12.2577
       933       2.70881       1.69807       2.40783        4.1059       11.9362
       934       2.77927       1.63489       2.47046       4.10535       11.5858
       935       2.85153       1.57015        2.5347       4.10484       11.2477
       936       2.91664        1.5119       2.59257       4.10446       10.9582
       937       2.96725        1.4666       2.63756       4.10416       10.7442
       938       2.99784       1.43923       2.66475       4.10398       10.6073
       939       3.00483       1.43294       2.67096        4.1039       10.5597
       940       2.98668        1.4491       2.65483       4.10392       10.6059
       941       2.94379       1.48734       2.61671       4.10404       10.7435
       942       2.87842       1.54566        2.5586       4.10426       10.9636
       943       2.79468       1.62042       2.48416       4.10458       11.2505
       944       2.69816        1.7066       2.39836       4.10497       11.6064
       945        2.5959       1.79796       2.30747       4.10543       11.9849
       946       2.49622       1.88703       2.21886       4.10589       12.3545
       947       2.40742       1.96636       2.13993       4.10629        12.685
       948       2.33655       2.02961       2.07693       4.10654       12.9529
       949       2.28819       2.07265       2.03395        4.1066       13.1395
       950       2.26365       2.09433       2.01213       4.10647       13.2388
       951       2.26094       2.09647       2.00972       4.10619       13.2567
       952       2.27547       2.08319       2.02264       4.10584       13.2088
       953       2.30132       2.05987       2.04562       4.10549       13.1155
       954       2.33246       2.03191        2.0733       4.10521       12.9977
       955       2.36389        2.0038       2.10124       4.10503       12.8729
       956        2.3923       1.97852       2.12649       4.10501       12.7598
       957       2.41625       1.95726       2.14778       4.10503        12.666
       958       2.43589       1.93991       2.16523       4.10514       12.5805
       959       2.45264       1.92519       2.18013       4.10532       12.5024
       960       2.46893       1.91091        2.1946       4.10551       12.4273
       961       2.48765       1.89447       2.21124       4.10571       12.3389
       962       2.51176       1.87321       2.23268       4.10589       12.2265
       963       2.54397       1.84473       2.26131       4.10604       12.0813
       964       2.58645       1.80708       2.29907       4.10615       11.8963
       965       2.64065       1.75897       2.34724       4.10621       11.6672
       966       2.70722       1.69981       2.40642       4.10623       11.3925
       967         2.786       1.62975       2.47645        4.1062       11.0737
       968       2.87608       1.54962       2.55651       4.10613       10.7151
       969       2.97585       1.46084        2.6452       4.10604       10.3233
       970       3.08318       1.36532        2.7406       4.10592       9.90692
       971       3.19557       1.26529        2.8405        4.1058       9.47593
       972       3.31075       1.16283       2.94289       4.10572       9.06411
       973       3.42651       1.05981       3.04579        4.1056        8.6582
       974       3.54042      0.958468       3.14704       4.10551       8.26306
       975       3.65041      0.860639       3.24481       4.10545       7.88657
       976       3.75495      0.767684       3.33774       4.10542       7.53439
       977       3.85307      0.680467       3.42495       4.10542       7.20979
       978       3.94429      0.599405       3.50604       4.10544       6.91374
       979       4.02856      0.524542       3.58094       4.10548       6.64505
       980       4.10607      0.455665       3.64984       4.10551         6.405
       981       4.17711      0.392561       3.71299       4.10555       6.19642
       982       4.24206       0.33487       3.77072       4.10559       6.00324
       983       4.30117      0.282312       3.82327       4.10558       5.83347
       984       4.35445      0.234961       3.87062       4.10559       5.67322
       985       4.40183      0.192837       3.91274       4.10557       5.50927
       986       4.44324      0.156012       3.94955       4.10556       5.35054
       987       4.47865      0.124538       3.98102       4.10556       5.19168
       988       4.50756      0.098755       4.00672       4.10548       5.00475
       989       4.52879     0.0797852       4.02559       4.10538       4.77639
       990        4.5409     0.0689191       4.03635       4.10527       4.50326
       991       4.54253     0.0674448       4.03781       4.10525        4.2025
       992       4.53257     0.0761897       4.02896       4.10515       3.86607
       993        4.5099     0.0962678        4.0088       4.10506       3.47259
       994       4.47364      0.128458       3.97657       4.10502       3.02637
       995       4.42368      0.172882       3.93216       4.10504       2.53564
       996       4.36084      0.228818        3.8763       4.10512        2.0129
