#     Step          Temp           Pot           Kin           Tot         Press
       463       129.498      -1.28886      0.382435     -0.906426     0.0144629
       464       130.102      -1.29065      0.384219     -0.906428      0.014269
       465        130.69      -1.29239      0.385956      -0.90643     0.0140812
       466        131.25      -1.29404      0.387607     -0.906432      0.013908
       467       131.769      -1.29557       0.38914     -0.906434     0.0137461
       468       132.237      -1.29696      0.390522     -0.906435     0.0136002
       469       132.646      -1.29817       0.39173     -0.906436     0.0134761
       470       132.988      -1.29918       0.39274     -0.906437     0.0133628
       471       133.257      -1.29997      0.393534     -0.906438     0.0132654
       472       133.448      -1.30054      0.394098     -0.906439     0.0131968
       473       133.557      -1.30086      0.394422     -0.906439     0.0131561
       474       133.585      -1.30094      0.394503     -0.906439     0.0131421
       475       133.531      -1.30078      0.394346     -0.906439     0.0131476
       476       133.401       -1.3004       0.39396     -0.906437     0.0131783
       477       133.199       -1.2998      0.393365     -0.906436     0.0132324
       478       132.935      -1.29902      0.392584     -0.906434     0.0133075
       479       132.618      -1.29808      0.391648     -0.906431     0.0134055
       480       132.261      -1.29702      0.390593     -0.906429       0.01351
       481       131.876      -1.29588      0.389457     -0.906427     0.0136257
       482       131.476       -1.2947      0.388276     -0.906425     0.0137521
       483       131.075      -1.29351      0.387091     -0.906422     0.0138658
       484       130.684      -1.29236      0.385936     -0.906421     0.0139831
       485       130.314      -1.29126      0.384843     -0.906419     0.0140942
       486       129.975      -1.29026      0.383843     -0.906418     0.0142044
       487       129.677      -1.28938      0.382963     -0.906417     0.0142947
       488       129.426      -1.28864      0.382221     -0.906416     0.0143826
       489       129.228      -1.28805      0.381637     -0.906415       0.01445
       490       129.088      -1.28764      0.381225     -0.906415     0.0145103
       491       129.009      -1.28741      0.380991     -0.906415     0.0145559
       492       128.993      -1.28736      0.380943     -0.906414     0.0145814
       493       129.039      -1.28749      0.381078     -0.906415     0.0145887
       494       129.143       -1.2878      0.381386     -0.906416     0.0145787
       495         129.3      -1.28827      0.381849     -0.906418     0.0145563
       496       129.499      -1.28886      0.382438      -0.90642     0.0145177
       497       129.728      -1.28954      0.383114     -0.906423     0.0144812
       498        129.97      -1.29025      0.383828     -0.906427     0.0144365
       499       130.206      -1.29096      0.384525      -0.90643     0.0144002
       500       130.416      -1.29158      0.385145     -0.906434      0.014368
       501       130.577      -1.29206       0.38562     -0.906438     0.0143474
       502       130.668      -1.29233      0.385889     -0.906442     0.0143474
       503        130.67      -1.29234      0.385896     -0.906445     0.0143615
       504       130.568      -1.29204      0.385593     -0.906447     0.0144154
       505       130.347      -1.29139      0.384942     -0.906448     0.0144978
       506       130.002      -1.29037      0.383923     -0.906449     0.0146039
       507       129.531      -1.28898      0.382532     -0.906449     0.0147537
       508       128.939      -1.28723      0.380784     -0.906446     0.0149363
       509       128.238      -1.28516      0.378713     -0.906443     0.0151438
       510       127.445      -1.28281       0.37637     -0.906439     0.0153781
       511       126.582      -1.28026      0.373823     -0.906434     0.0156334
       512       125.676      -1.27758      0.371146     -0.906429     0.0159029
       513       124.753      -1.27485      0.368422     -0.906424     0.0161714
       514       123.841      -1.27215      0.365729      -0.90642     0.0164432
       515       122.964      -1.26955      0.363138     -0.906416     0.0167004
       516        122.14      -1.26712      0.360704     -0.906415     0.0169626
       517       121.382      -1.26488      0.358465     -0.906414     0.0172031
       518       120.696      -1.26286      0.356441     -0.906414     0.0174263
       519       120.085      -1.26105      0.354637     -0.906415       0.01763
       520       119.545      -1.25946      0.353041     -0.906416     0.0178096
       521        119.07      -1.25805      0.351637     -0.906417     0.0179712
       522       118.653      -1.25682      0.350405     -0.906418     0.0181094
       523       118.288      -1.25575       0.34933     -0.906419     0.0182252
       524       117.975      -1.25482      0.348406     -0.906419     0.0183369
       525       117.715      -1.25406      0.347637     -0.906418     0.0184291
       526       117.513      -1.25346      0.347039     -0.906416     0.0185102
       527       117.376      -1.25305      0.346635     -0.906414     0.0185732
       528       117.315      -1.25287      0.346454     -0.906412     0.0186058
       529       117.337      -1.25293      0.346522     -0.906411     0.0186172
       530       117.451      -1.25327      0.346856      -0.90641     0.0186042
       531       117.656      -1.25387      0.347462      -0.90641     0.0185666
       532       117.949      -1.25474      0.348326     -0.906412      0.018494
       533       118.319      -1.25584      0.349421     -0.906414     0.0184136
       534       118.753      -1.25712      0.350702     -0.906417     0.0182998
       535       119.232      -1.25854      0.352117      -0.90642     0.0181868
       536       119.737      -1.26003      0.353607     -0.906423     0.0180502
       537       120.248      -1.26154      0.355118     -0.906426     0.0179129
       538       120.752      -1.26303      0.356606     -0.906428     0.0177723
       539       121.236      -1.26446      0.358036     -0.906429     0.0176365
       540       121.695      -1.26582      0.359389     -0.906428     0.0175092
       541       122.124      -1.26708      0.360657     -0.906427     0.0173848
       542       122.525      -1.26827       0.36184     -0.906425     0.0172749
       543       122.901      -1.26937      0.362951     -0.906424     0.0171656
       544       123.258      -1.27043      0.364005     -0.906422     0.0170558
       545       123.601      -1.27144      0.365019     -0.906421      0.016956
       546       123.936      -1.27243      0.366008     -0.906419     0.0168535
       547       124.266       -1.2734      0.366984     -0.906419     0.0167607
       548       124.593      -1.27437       0.36795     -0.906419     0.0166644
       549       124.917      -1.27532      0.368905     -0.906419     0.0165748
       550       125.233      -1.27626      0.369839      -0.90642     0.0164848
       551       125.536      -1.27715      0.370732     -0.906422     0.0163947
       552       125.816      -1.27799      0.371561     -0.906424       0.01631
       553       126.066      -1.27872      0.372298     -0.906425     0.0162381
       554       126.274      -1.27934      0.372912     -0.906427     0.0161754
       555       126.429       -1.2798      0.373372     -0.906429     0.0161392
       556       126.524      -1.28008       0.37365     -0.906431     0.0161189
       557       126.549      -1.28016      0.373726     -0.906432     0.0161085
       558         126.5      -1.28001      0.373582     -0.906432     0.0161255
       559       126.374      -1.27964      0.373209     -0.906432     0.0161626
       560       126.171      -1.27904       0.37261     -0.906431     0.0162262
       561       125.895      -1.27822      0.371795     -0.906429     0.0163119
       562       125.553      -1.27721      0.370783     -0.906428     0.0164162
       563       125.153      -1.27603      0.369603     -0.906426     0.0165268
       564       124.709      -1.27471       0.36829     -0.906423     0.0166501
       565       124.234      -1.27331      0.366887      -0.90642     0.0167888
       566       123.744      -1.27186      0.365441     -0.906417     0.0169255
       567       123.256      -1.27042      0.364002     -0.906414      0.017072
       568       122.788      -1.26903      0.362618     -0.906411     0.0172107
       569       122.354      -1.26775      0.361338     -0.906409     0.0173356
       570       121.971      -1.26661      0.360205     -0.906407     0.0174574
       571        121.65      -1.26566      0.359257     -0.906405       0.01755
       572       121.401      -1.26493      0.358523     -0.906404     0.0176283
       573       121.233      -1.26443      0.358026     -0.906404     0.0176822
       574        121.15      -1.26418      0.357781     -0.906403     0.0177168
       575       121.155       -1.2642      0.357794     -0.906403     0.0177297
       576       121.247      -1.26447      0.358068     -0.906404     0.0177176
       577       121.426        -1.265      0.358595     -0.906405     0.0176875
       578       121.685      -1.26577      0.359362     -0.906406     0.0176275
       579        122.02      -1.26676      0.360349     -0.906408     0.0175524
       580        122.42      -1.26794      0.361531      -0.90641     0.0174497
       581       122.876      -1.26929      0.362879     -0.906413     0.0173434
       582       123.378      -1.27077      0.364359     -0.906415     0.0172233
       583       123.911      -1.27235      0.365935     -0.906418     0.0170943
       584       124.464      -1.27399      0.367568      -0.90642     0.0169517
       585       125.025      -1.27565      0.369224     -0.906422     0.0168132
       586       125.581      -1.27729      0.370868     -0.906425     0.0166786
       587       126.124       -1.2789       0.37247     -0.906427      0.016544
       588       126.643      -1.28043      0.374004     -0.906428     0.0164135
       589       127.133      -1.28188       0.37545     -0.906429     0.0162904
       590       127.588      -1.28322      0.376793     -0.906429     0.0161679
       591       128.006      -1.28446      0.378028      -0.90643     0.0160596
       592       128.386      -1.28558       0.37915      -0.90643     0.0159626
       593       128.729      -1.28659      0.380163     -0.906429      0.015875
       594       129.039      -1.28751      0.381077     -0.906428      0.015804
       595       129.319      -1.28833      0.381906     -0.906426     0.0157355
       596       129.577      -1.28909      0.382668     -0.906425     0.0156727
       597       129.819      -1.28981      0.383382     -0.906424     0.0156138
       598       130.052      -1.29049       0.38407     -0.906422     0.0155555
       599       130.282      -1.29117      0.384751     -0.906421     0.0154994
       600       130.516      -1.29186      0.385439     -0.906421     0.0154443
       601       130.754      -1.29256      0.386144      -0.90642     0.0153861
       602       130.998      -1.29329      0.386865     -0.906421     0.0153232
       603       131.246      -1.29402      0.387596     -0.906421      0.015261
       604       131.493      -1.29475      0.388325     -0.906422      0.015199
       605       131.731      -1.29545       0.38903     -0.906424     0.0151373
       606       131.953      -1.29611      0.389686     -0.906426     0.0150911
       607        132.15      -1.29669      0.390266     -0.906428     0.0150415
       608       132.311      -1.29717      0.390742     -0.906429     0.0150039
       609       132.429      -1.29752      0.391089     -0.906431     0.0149821
       610       132.495      -1.29772      0.391286     -0.906432     0.0149615
       611       132.506      -1.29775      0.391317     -0.906433     0.0149628
       612       132.457      -1.29761      0.391174     -0.906433     0.0149687
       613       132.351      -1.29729      0.390859     -0.906432     0.0149968
       614       132.189      -1.29681      0.390381     -0.906431     0.0150346
       615       131.979      -1.29619      0.389762     -0.906429     0.0150948
       616       131.731      -1.29546      0.389029     -0.906427     0.0151501
       617       131.457      -1.29464      0.388219     -0.906424     0.0152086
       618        131.17      -1.29379      0.387373     -0.906421     0.0152744
       619       130.888      -1.29296       0.38654     -0.906418     0.0153384
       620       130.627      -1.29219       0.38577     -0.906416     0.0153877
       621       130.404      -1.29152      0.385109     -0.906413     0.0154216
       622       130.231      -1.29101      0.384599      -0.90641     0.0154523
       623       130.122      -1.29068      0.384276     -0.906409     0.0154586
       624       130.084      -1.29057      0.384166     -0.906408     0.0154382
       625       130.125      -1.29069      0.384287     -0.906408     0.0153991
       626       130.247      -1.29105      0.384646     -0.906408     0.0153391
       627       130.449      -1.29165      0.385243     -0.906409     0.0152469
       628       130.728      -1.29248      0.386068      -0.90641     0.0151431
       629       131.078      -1.29351      0.387101     -0.906411     0.0150082
       630       131.491      -1.29473      0.388321     -0.906413     0.0148473
       631       131.959      -1.29612      0.389703     -0.906414     0.0146793
       632       132.474      -1.29764      0.391223     -0.906416     0.0144966
       633       133.028      -1.29928      0.392859     -0.906418     0.0142935
       634       133.614      -1.30101      0.394589     -0.906419      0.014082
       635       134.225      -1.30282      0.396394     -0.906421     0.0138708
       636       134.856      -1.30468      0.398257     -0.906422      0.013649
       637         135.5      -1.30658      0.400158     -0.906423     0.0134218
       638        136.15       -1.3085       0.40208     -0.906423     0.0132031
       639       136.801      -1.31043      0.404002     -0.906425     0.0129786
       640       137.444      -1.31233        0.4059     -0.906426     0.0127561
       641       138.069      -1.31417      0.407745     -0.906428     0.0125401
       642       138.666      -1.31594      0.409508      -0.90643     0.0123321
       643       139.224      -1.31759      0.411156     -0.906431     0.0121471
       644       139.731      -1.31909      0.412653     -0.906433     0.0119752
       645       140.175       -1.3204      0.413965     -0.906436     0.0118234
       646       140.546       -1.3215       0.41506     -0.906437     0.0116965
       647       140.832      -1.32235      0.415906     -0.906439     0.0115877
       648       141.026      -1.32292      0.416477     -0.906441     0.0115078
       649       141.117      -1.32319      0.416749     -0.906442     0.0114625
       650       141.101      -1.32314        0.4167     -0.906443     0.0114487
       651       140.971      -1.32276      0.416316     -0.906444      0.011476
       652       140.724      -1.32203      0.415586     -0.906445     0.0115339
       653       140.358      -1.32095      0.414506     -0.906444     0.0116228
       654       139.874      -1.31952      0.413076     -0.906444     0.0117504
       655       139.274      -1.31775      0.411306     -0.906443     0.0119158
       656       138.566      -1.31565      0.409213     -0.906442     0.0121106
       657       137.757      -1.31326      0.406826     -0.906439     0.0123368
       658       136.862      -1.31062      0.404181     -0.906436     0.0125907
       659       135.896      -1.30776       0.40133     -0.906433     0.0128495
       660       134.882      -1.30476      0.398335     -0.906428     0.0131368
       661       133.843      -1.30169      0.395265     -0.906424     0.0134264
       662       132.804      -1.29862      0.392198     -0.906418     0.0137324
       663       131.793      -1.29563      0.389212     -0.906413     0.0140215
       664       130.836       -1.2928      0.386387     -0.906409     0.0142946
       665       129.959       -1.2902      0.383796     -0.906405     0.0145482
       666       129.182       -1.2879      0.381502     -0.906402     0.0147817
       667       128.522      -1.28595      0.379552       -0.9064     0.0149939
       668       127.989      -1.28438      0.377977       -0.9064     0.0151676
       669       127.584      -1.28318      0.376782     -0.906401     0.0153102
       670       127.304      -1.28236      0.375954     -0.906404     0.0154213
       671       127.136      -1.28187      0.375458     -0.906408      0.015504
       672       127.061      -1.28165      0.375237     -0.906413     0.0155666
       673       127.056      -1.28164      0.375222     -0.906418     0.0156167
       674       127.093      -1.28176      0.375332     -0.906424     0.0156486
       675       127.143      -1.28191       0.37548      -0.90643     0.0156832
       676       127.176      -1.28201      0.375576     -0.906436     0.0157234
       677       127.162      -1.28198      0.375536     -0.906441     0.0157718
       678       127.076      -1.28173      0.375282     -0.906445     0.0158385
       679       126.897       -1.2812      0.374753     -0.906448     0.0159256
       680       126.609      -1.28035      0.373904      -0.90645     0.0160421
       681       126.203      -1.27916      0.372705     -0.906451     0.0162001
       682       125.677       -1.2776      0.371149      -0.90645     0.0163919
       683       125.034       -1.2757      0.369252     -0.906448     0.0166143
       684       124.288      -1.27349      0.367047     -0.906445     0.0168558
       685       123.457      -1.27103      0.364593      -0.90644     0.0171307
       686       122.566       -1.2684      0.361963     -0.906434     0.0174139
       687       121.647      -1.26568      0.359249     -0.906428     0.0176956
       688       120.733      -1.26297       0.35655     -0.906421     0.0179762
       689       119.861      -1.26039      0.353973     -0.906415     0.0182527
       690       119.064      -1.25803      0.351621     -0.906408     0.0185075
       691       118.375      -1.25599      0.349585     -0.906403     0.0187223
       692       117.818      -1.25434       0.34794       -0.9064     0.0189082
       693       117.411      -1.25314      0.346738     -0.906398     0.0190534
       694       117.164      -1.25241      0.346009     -0.906398     0.0191472
       695       117.077      -1.25215      0.345754     -0.906399      0.019197
       696       117.144      -1.25235       0.34595     -0.906402     0.0191964
       697       117.348      -1.25296      0.346554     -0.906405     0.0191668
       698       117.673      -1.25392      0.347512      -0.90641     0.0190999
       699       118.095      -1.25517      0.348758     -0.906414     0.0190027
       700       118.593      -1.25665       0.35023     -0.906417     0.0188808
       701       119.148      -1.25829      0.351869     -0.906421     0.0187395
       702       119.741      -1.26004      0.353621     -0.906424     0.0185754
       703       120.359      -1.26187      0.355445     -0.906425     0.0184136
       704       120.991      -1.26374       0.35731     -0.906426     0.0182392
       705       121.628      -1.26562      0.359193     -0.906426     0.0180644
       706       122.267      -1.26751      0.361081     -0.906426      0.017876
       707       122.905      -1.26939      0.362964     -0.906427     0.0176852
       708       123.539      -1.27126      0.364836     -0.906426     0.0174947
       709       124.167      -1.27312       0.36669     -0.906427     0.0173056
       710       124.784      -1.27494      0.368513     -0.906427     0.0171177
       711       125.386      -1.27672      0.370292     -0.906428     0.0169377
       712       125.968      -1.27844      0.372009     -0.906429     0.0167641
       713       126.522      -1.28008      0.373646     -0.906431     0.0165893
       714       127.041      -1.28161       0.37518     -0.906432     0.0164237
       715       127.518      -1.28302      0.376588     -0.906433     0.0162679
       716       127.946      -1.28429      0.377852     -0.906433      0.016132
       717        128.32      -1.28539      0.378956     -0.906434     0.0160094
       718       128.636      -1.28632      0.379887     -0.906434     0.0158964
       719       128.891      -1.28708      0.380642     -0.906434     0.0158165
       720       129.086      -1.28765      0.381217     -0.906434     0.0157406
       721       129.222      -1.28805      0.381618     -0.906434      0.015678
       722       129.302      -1.28829      0.381854     -0.906433     0.0156231
       723       129.329      -1.28837      0.381936     -0.906432     0.0155993
       724       129.311      -1.28831      0.381881     -0.906431     0.0155837
       725       129.253      -1.28814      0.381709      -0.90643     0.0155861
       726       129.163      -1.28787      0.381445     -0.906428     0.0156008
       727       129.052      -1.28754      0.381116     -0.906425     0.0156221
       728        128.93      -1.28718      0.380757     -0.906423     0.0156403
       729        128.81      -1.28682      0.380401     -0.906421     0.0156604
       730       128.705      -1.28651      0.380092     -0.906418     0.0156836
       731       128.631      -1.28629      0.379873     -0.906415     0.0156897
       732       128.602       -1.2862      0.379787     -0.906413     0.0156881
       733       128.631      -1.28629      0.379875      -0.90641     0.0156639
       734       128.731      -1.28658      0.380168     -0.906409     0.0156242
       735       128.906       -1.2871      0.380687     -0.906408     0.0155708
       736       129.159      -1.28784      0.381434     -0.906409     0.0154968
       737       129.485      -1.28881      0.382396     -0.906411     0.0154038
       738       129.872      -1.28995       0.38354     -0.906413     0.0152995
       739       130.305      -1.29123      0.384818     -0.906417     0.0151882
       740       130.763      -1.29259       0.38617      -0.90642     0.0150557
       741       131.223      -1.29395      0.387529     -0.906424     0.0149422
       742       131.662      -1.29525      0.388824     -0.906428     0.0148359
       743       132.057      -1.29642       0.38999     -0.906432     0.0147345
       744       132.388       -1.2974      0.390968     -0.906435      0.014653
       745       132.639      -1.29815       0.39171     -0.906437      0.014594
       746       132.798      -1.29862      0.392179     -0.906438      0.014564
       747       132.856      -1.29879      0.392353     -0.906438     0.0145552
       748       132.812      -1.29866       0.39222     -0.906438     0.0145816
       749       132.664      -1.29822      0.391784     -0.906437     0.0146346
       750       132.418      -1.29749      0.391057     -0.906435     0.0147261
       751        132.08      -1.29649      0.390061     -0.906433     0.0148245
       752       131.662      -1.29526      0.388826     -0.906431     0.0149498
       753       131.176      -1.29382       0.38739     -0.906429     0.0150902
       754       130.635      -1.29222      0.385793     -0.906426     0.0152516
       755       130.055       -1.2905      0.384078     -0.906423     0.0154234
       756        129.45      -1.28871      0.382291     -0.906421     0.0155994
       757       128.836       -1.2869      0.380479     -0.906418     0.0157801
       758       128.229       -1.2851      0.378686     -0.906416     0.0159415
       759       127.643      -1.28337      0.376957     -0.906414     0.0161054
       760       127.093      -1.28174      0.375332     -0.906411     0.0162613
       761       126.592      -1.28026      0.373853     -0.906409     0.0163954
       762       126.153      -1.27896      0.372555     -0.906407     0.0165125
       763       125.786      -1.27788      0.371471     -0.906406     0.0166063
       764         125.5      -1.27703      0.370626     -0.906405     0.0166806
       765       125.302      -1.27644      0.370041     -0.906404     0.0167272
       766       125.196      -1.27613      0.369729     -0.906403     0.0167398
       767       125.185       -1.2761      0.369697     -0.906404     0.0167259
       768       125.269      -1.27635      0.369945     -0.906404     0.0166807
       769       125.445      -1.27687      0.370464     -0.906406      0.016618
       770       125.707      -1.27765      0.371239     -0.906407     0.0165246
       771        126.05      -1.27866      0.372253     -0.906408     0.0164073
       772       126.466      -1.27989      0.373481      -0.90641     0.0162683
       773       126.945      -1.28131      0.374893     -0.906412     0.0161152
       774       127.476      -1.28288      0.376462     -0.906414     0.0159494
       775       128.049      -1.28457      0.378155     -0.906416     0.0157707
       776       128.653      -1.28636       0.37994     -0.906418     0.0155823
       777       129.278       -1.2882      0.381783      -0.90642     0.0153841
       778       129.911      -1.29007      0.383653     -0.906422     0.0151827
       779       130.542      -1.29194      0.385519     -0.906424     0.0149812
       780       131.163      -1.29378      0.387351     -0.906425     0.0147761
       781       131.762      -1.29555       0.38912     -0.906427     0.0145916
       782       132.331      -1.29723        0.3908     -0.906428      0.014414
       783        132.86      -1.29879      0.392364     -0.906429     0.0142427
       784       133.344      -1.30022      0.393792     -0.906431      0.014093
       785       133.774      -1.30149      0.395062     -0.906432     0.0139456
       786       134.145      -1.30259      0.396159     -0.906433     0.0138187
       787       134.453       -1.3035      0.397067     -0.906433     0.0137056
       788       134.692      -1.30421      0.397774     -0.906434     0.0136091
       789        134.86       -1.3047       0.39827     -0.906435     0.0135448
       790       134.956      -1.30499      0.398554     -0.906435      0.013505
       791        134.98      -1.30506      0.398623     -0.906435     0.0134766
       792       134.932      -1.30492      0.398483     -0.906434     0.0134756
       793       134.817      -1.30458      0.398144     -0.906433     0.0135009
       794        134.64      -1.30405       0.39762     -0.906433     0.0135367
       795       134.406      -1.30336      0.396928     -0.906432     0.0135894
       796       134.122      -1.30252       0.39609     -0.906431     0.0136604
       797       133.796      -1.30156      0.395127     -0.906429      0.013741
       798       133.436      -1.30049      0.394065     -0.906429     0.0138338
       799        133.05      -1.29935      0.392925     -0.906427     0.0139418
       800       132.645      -1.29815      0.391727     -0.906427     0.0140399
       801       132.227      -1.29692      0.390493     -0.906426     0.0141492
       802       131.802      -1.29566      0.389238     -0.906425     0.0142615
       803       131.376       -1.2944      0.387979     -0.906424      0.014372
       804       130.952      -1.29315      0.386728     -0.906424     0.0144877
       805       130.535      -1.29192      0.385497     -0.906424     0.0145925
       806        130.13      -1.29072        0.3843     -0.906424     0.0146934
       807       129.741      -1.28958      0.383152     -0.906424     0.0147974
       808       129.374      -1.28849      0.382068     -0.906423     0.0148997
       809       129.034      -1.28749      0.381063     -0.906423     0.0149956
       810       128.726      -1.28658      0.380156     -0.906422     0.0150822
       811       128.456      -1.28578      0.379358     -0.906422     0.0151584
       812       128.225       -1.2851      0.378674     -0.906424     0.0152271
       813       128.031      -1.28453      0.378101     -0.906426     0.0152822
       814       127.868      -1.28405       0.37762     -0.906428     0.0153353
       815       127.725      -1.28363      0.377198     -0.906431     0.0153939
       816       127.587      -1.28323      0.376791     -0.906435      0.015444
       817       127.437      -1.28279      0.376348     -0.906439     0.0154897
       818       127.258      -1.28226      0.375818     -0.906442     0.0155532
       819       127.033       -1.2816      0.375156     -0.906444     0.0156235
       820       126.755      -1.28078      0.374334     -0.906445     0.0157126
       821       126.419      -1.27979      0.373342     -0.906445     0.0158178
       822        126.03      -1.27864      0.372193     -0.906442     0.0159295
       823         125.6      -1.27736      0.370923     -0.906438     0.0160525
       824       125.149      -1.27602       0.36959     -0.906433      0.016185
       825         124.7      -1.27469      0.368265     -0.906428     0.0163189
       826       124.282      -1.27345      0.367031     -0.906422     0.0164452
       827       123.924      -1.27239      0.365973     -0.906416     0.0165466
       828       123.652      -1.27158      0.365171     -0.906411     0.0166258
       829       123.491       -1.2711      0.364693     -0.906408     0.0166738
       830       123.455        -1.271      0.364589     -0.906406     0.0166909
       831       123.556      -1.27129      0.364887     -0.906405     0.0166699
       832       123.794        -1.272      0.365589     -0.906406     0.0166222
       833       124.162      -1.27308      0.366676     -0.906408     0.0165281
       834       124.648      -1.27452       0.36811      -0.90641     0.0164026
       835       125.233      -1.27625      0.369838     -0.906415     0.0162406
       836       125.897      -1.27822      0.371799     -0.906418      0.016064
       837       126.618      -1.28035      0.373928     -0.906421     0.0158705
       838       127.374      -1.28259      0.376161     -0.906424     0.0156806
       839       128.146      -1.28487      0.378442     -0.906427     0.0154701
       840       128.916      -1.28714      0.380716     -0.906429       0.01527
       841       129.669      -1.28937       0.38294     -0.906431     0.0150698
       842       130.394      -1.29151       0.38508     -0.906432     0.0148859
       843        131.08      -1.29354      0.387106     -0.906433     0.0147079
       844        131.72      -1.29543      0.388996     -0.906434     0.0145365
       845       132.308      -1.29717      0.390732     -0.906434     0.0143863
       846       132.839      -1.29874      0.392302     -0.906435     0.0142552
       847       133.313      -1.30013        0.3937     -0.906434     0.0141455
       848       133.727      -1.30136      0.394922     -0.906433     0.0140429
       849       134.081       -1.3024      0.395969     -0.906432     0.0139669
       850       134.376      -1.30327       0.39684     -0.906431     0.0138977
       851       134.614      -1.30398      0.397544     -0.906431      0.013846
       852         134.8      -1.30452      0.398091      -0.90643     0.0138108
       853       134.936      -1.30492      0.398493     -0.906428      0.013791
       854       135.027      -1.30519      0.398762     -0.906427     0.0137768
       855       135.079      -1.30534      0.398915     -0.906426     0.0137734
       856       135.097      -1.30539      0.398968     -0.906425     0.0137772
       857       135.087      -1.30536      0.398938     -0.906424     0.0137901
       858       135.053      -1.30526      0.398839     -0.906423     0.0138139
       859           135       -1.3051      0.398681     -0.906423      0.013844
       860       134.929       -1.3049      0.398474     -0.906422     0.0138713
       861       134.844      -1.30464      0.398222     -0.906422     0.0139035
       862       134.743      -1.30435      0.397923     -0.906423     0.0139421
       863       134.624        -1.304      0.397572     -0.906424     0.0139823
       864       134.484      -1.30358       0.39716     -0.906425     0.0140331
       865        134.32       -1.3031      0.396675     -0.906427     0.0140705
       866       134.127      -1.30253      0.396104     -0.906428     0.0141183
       867       133.901      -1.30187      0.395437     -0.906429     0.0141757
       868       133.641       -1.3011      0.394668     -0.906429     0.0142382
       869       133.344      -1.30022      0.393793     -0.906429     0.0143122
       870       133.014      -1.29925      0.392817     -0.906428     0.0143923
       871       132.654      -1.29818      0.391756     -0.906427     0.0144756
       872       132.274      -1.29706      0.390633     -0.906425      0.014558
       873       131.885      -1.29591      0.389485     -0.906422       0.01464
       874       131.502      -1.29477      0.388353      -0.90642     0.0147307
       875       131.141       -1.2937      0.387287     -0.906417     0.0148048
       876        130.82      -1.29275      0.386337     -0.906413     0.0148612
       877       130.554      -1.29196      0.385553      -0.90641     0.0149087
       878        130.36      -1.29139      0.384978     -0.906409     0.0149341
       879       130.247      -1.29105      0.384645     -0.906408     0.0149333
       880        130.22      -1.29097      0.384567     -0.906408     0.0149198
       881       130.279      -1.29115      0.384741      -0.90641     0.0148731
       882       130.417      -1.29156      0.385149     -0.906412     0.0148081
       883       130.623      -1.29217      0.385756     -0.906415     0.0147249
       884        130.88      -1.29293      0.386516     -0.906418     0.0146278
       885       131.171       -1.2938      0.387375     -0.906421     0.0145233
       886       131.477       -1.2947       0.38828     -0.906424     0.0144082
       887       131.782      -1.29561       0.38918     -0.906427     0.0142987
       888       132.072      -1.29646      0.390035     -0.906429     0.0141906
       889       132.336      -1.29724      0.390814      -0.90643     0.0140951
       890       132.566      -1.29793      0.391495     -0.906431      0.014003
       891       132.759       -1.2985      0.392066     -0.906432     0.0139273
       892       132.913      -1.29895      0.392521     -0.906432     0.0138652
       893       133.029      -1.29929      0.392861     -0.906431     0.0138057
       894       133.106      -1.29952      0.393088      -0.90643     0.0137616
       895       133.146      -1.29964      0.393206      -0.90643     0.0137345
       896       133.149      -1.29965      0.393217     -0.906431     0.0137145
       897       133.117      -1.29955      0.393121      -0.90643     0.0137113
       898       133.048      -1.29935      0.392918      -0.90643     0.0137218
       899       132.942      -1.29903      0.392604      -0.90643     0.0137328
       900       132.798      -1.29861      0.392181     -0.906429     0.0137688
       901       132.619      -1.29808      0.391652     -0.906429     0.0138144
       902       132.407      -1.29745      0.391026     -0.906428     0.0138722
       903       132.167      -1.29674      0.390316     -0.906427     0.0139341
       904       131.905      -1.29597      0.389544     -0.906425     0.0139931
       905       131.631      -1.29516      0.388735     -0.906423     0.0140597
       906       131.356      -1.29434       0.38792      -0.90642     0.0141327
       907        131.09      -1.29355      0.387135     -0.906418     0.0142037
       908       130.847      -1.29283      0.386417     -0.906416     0.0142662
       909       130.637      -1.29221      0.385798     -0.906413     0.0143284
       910       130.471      -1.29172      0.385308     -0.906412     0.0143744
       911       130.357      -1.29138      0.384971      -0.90641     0.0143971
       912         130.3      -1.29121      0.384802     -0.906409     0.0144113
       913       130.302      -1.29122      0.384807      -0.90641     0.0144127
       914       130.363       -1.2914      0.384988      -0.90641     0.0144027
       915       130.482      -1.29175       0.38534     -0.906411     0.0143702
       916       130.656      -1.29227      0.385854     -0.906413     0.0143225
       917        130.88      -1.29293      0.386514     -0.906414     0.0142606
       918       131.148      -1.29372      0.387308     -0.906414     0.0141858
       919       131.457      -1.29464       0.38822     -0.906415     0.0141025
       920       131.801      -1.29565      0.389234     -0.906416     0.0140023
       921       132.175      -1.29676       0.39034     -0.906417     0.0138959
       922       132.577      -1.29794      0.391528     -0.906417     0.0137844
       923       133.004      -1.29921       0.39279     -0.906417      0.013662
       924       133.454      -1.30054      0.394118     -0.906417     0.0135294
       925       133.925      -1.30193      0.395508     -0.906418     0.0133908
       926       134.414      -1.30337      0.396952     -0.906418     0.0132405
       927       134.917      -1.30486      0.398438     -0.906419      0.013096
       928        135.43      -1.30637      0.399953     -0.906421      0.012954
       929       135.946       -1.3079      0.401477     -0.906422     0.0128035
