#     Step          Temp           Pot           Kin           Tot         Press
       843       2.71117     -0.728478       2.70267       1.97419       1.51146
       844       2.70148     -0.718761       2.69301       1.97425        1.5351
       845       2.69309      -0.71034       2.68465       1.97431       1.55602
       846       2.68695     -0.704174       2.67853       1.97435       1.57211
       847       2.68375     -0.700974       2.67534       1.97437         1.582
       848       2.68371     -0.700956        2.6753       1.97434       1.58499
       849       2.68646     -0.703746       2.67803       1.97429       1.58197
       850       2.69116     -0.708505       2.68273       1.97422       1.57454
       851        2.6968     -0.714183       2.68835       1.97416       1.56525
       852       2.70239     -0.719798       2.69392       1.97412       1.55609
       853       2.70718     -0.724598       2.69869        1.9741       1.54855
       854        2.7107     -0.728116        2.7022       1.97409        1.5436
       855       2.71272     -0.730125       2.70421       1.97409       1.54201
       856       2.71318     -0.730576       2.70467        1.9741       1.54381
       857       2.71212     -0.729516       2.70362       1.97411       1.54891
       858       2.70965     -0.727043       2.70116       1.97412       1.55682
       859       2.70588     -0.723279        2.6974       1.97412       1.56804
       860       2.70095     -0.718356       2.69249       1.97413       1.58197
       861       2.69501     -0.712422       2.68656       1.97414       1.59768
       862       2.68823     -0.705649        2.6798       1.97415       1.61527
       863       2.68083     -0.698258       2.67243       1.97417       1.63394
       864       2.67309     -0.690527       2.66471       1.97419       1.65333
       865       2.66537     -0.682802       2.65701       1.97421       1.67247
       866       2.65806     -0.675492       2.64973       1.97424       1.69063
       867       2.65162     -0.669048       2.64331       1.97426       1.70645
       868        2.6465     -0.663918        2.6382       1.97429       1.71935
       869       2.64308     -0.660487       2.63479        1.9743       1.72802
       870       2.64161     -0.659019       2.63333       1.97431       1.73242
       871        2.6422     -0.659617       2.63392        1.9743       1.73225
       872        2.6448     -0.662216       2.63651       1.97429       1.72754
       873       2.64919     -0.666615       2.64089       1.97427       1.71842
       874        2.6551     -0.672526       2.64678       1.97425       1.70575
       875       2.66221     -0.679626       2.65386       1.97423       1.69025
       876       2.67019     -0.687605       2.66182       1.97422       1.67274
       877       2.67879     -0.696182       2.67039       1.97421        1.6537
       878       2.68773     -0.705111       2.67931        1.9742       1.63383
       879       2.69682     -0.714181       2.68837       1.97419       1.61334
       880       2.70586     -0.723198       2.69738       1.97418       1.59285
       881       2.71466     -0.731979       2.70615       1.97417       1.57322
       882       2.72305     -0.740349       2.71451       1.97416       1.55436
       883       2.73085     -0.748132       2.72228       1.97415       1.53729
       884       2.73789     -0.755161       2.72931       1.97414       1.52202
       885       2.74402     -0.761282       2.73542       1.97414       1.50882
       886        2.7491     -0.766349       2.74048       1.97413       1.49815
       887       2.75299     -0.770235       2.74436       1.97412       1.49075
       888       2.75558     -0.772827       2.74694       1.97412       1.48648
       889       2.75679     -0.774034       2.74815       1.97411       1.48538
       890       2.75655     -0.773793        2.7479       1.97411         1.488
       891       2.75482     -0.772077       2.74619       1.97411       1.49406
       892       2.75164     -0.768899       2.74301       1.97411        1.5037
       893       2.74705     -0.764316       2.73843       1.97412       1.51696
       894       2.74115     -0.758437       2.73256       1.97412        1.5333
       895       2.73412     -0.751411       2.72554       1.97413       1.55254
       896       2.72611     -0.743426       2.71757       1.97414       1.57419
       897       2.71736     -0.734686       2.70884       1.97415       1.59778
       898       2.70803     -0.725385       2.69954       1.97416       1.62291
       899       2.69828     -0.715668       2.68982       1.97416       1.64903
       900       2.68818      -0.70561       2.67976       1.97415       1.67604
       901       2.67773     -0.695201       2.66933       1.97413       1.70389
       902       2.66685     -0.684372       2.65849       1.97412       1.73251
       903        2.6555     -0.673064       2.64718       1.97411       1.76217
       904       2.64374     -0.661335       2.63546       1.97412       1.79259
       905       2.63191     -0.649501       2.62366       1.97415       1.82285
       906       2.62067     -0.638237       2.61245       1.97421       1.85169
       907       2.61104      -0.62857       2.60286       1.97429       1.87686
       908       2.60421     -0.621692       2.59604       1.97435       1.89574
       909       2.60114      -0.61861       2.59299       1.97438       1.90627
       910       2.60227     -0.619757       2.59412       1.97436       1.90744
       911       2.60726     -0.624794       2.59909        1.9743       1.90033
       912       2.61513     -0.632724       2.60694       1.97421       1.88675
       913       2.62457     -0.642212       2.61635       1.97413       1.86964
       914       2.63428     -0.651944       2.62602       1.97407       1.85175
       915       2.64318     -0.660863        2.6349       1.97403       1.83513
       916       2.65055     -0.668226       2.64224       1.97401       1.82183
       917       2.65591     -0.673581       2.64759       1.97401       1.81264
       918       2.65904       -0.6767       2.65071       1.97401       1.80816
       919       2.65986     -0.677511       2.65152       1.97401       1.80877
       920       2.65841     -0.676057       2.65008       1.97402       1.81405
       921       2.65484      -0.67248       2.64652       1.97404       1.82401
       922       2.64937     -0.667008       2.64107       1.97406        1.8378
       923       2.64232     -0.659953       2.63404       1.97409       1.85497
       924       2.63408      -0.65171       2.62583       1.97412       1.87475
       925       2.62513     -0.642754        2.6169       1.97415        1.8961
       926         2.616     -0.633613        2.6078       1.97418       1.91761
       927       2.60723     -0.624836       2.59905       1.97422       1.93813
       928       2.59935     -0.616959       2.59121       1.97425       1.95648
       929       2.59285      -0.61045       2.58472       1.97427       1.97197
       930       2.58807     -0.605672       2.57996       1.97428       1.98326
       931       2.58524     -0.602851       2.57714       1.97429        1.9899
       932       2.58445     -0.602065       2.57635       1.97428       1.99212
       933       2.58563     -0.603252       2.57753       1.97427       1.98979
       934       2.58861     -0.606236       2.58049       1.97426       1.98353
       935       2.59313      -0.61076         2.585       1.97424       1.97342
       936       2.59889     -0.616519       2.59074       1.97422       1.96047
       937       2.60557     -0.623198        2.5974       1.97421       1.94516
       938       2.61288     -0.630496       2.60469       1.97419       1.92841
       939       2.62054     -0.638145       2.61232       1.97418       1.91059
       940       2.62832     -0.645908       2.62008       1.97417       1.89227
       941       2.63601     -0.653584       2.62774       1.97416       1.87404
       942       2.64345     -0.661005       2.63516       1.97415       1.85633
       943       2.65048     -0.668028       2.64217       1.97415       1.83957
       944       2.65699     -0.674524       2.64866       1.97414       1.82402
       945       2.66285     -0.680373       2.65451       1.97413       1.81023
       946       2.66794     -0.685451       2.65957       1.97412       1.79792
       947       2.67211      -0.68962       2.66373       1.97411       1.78796
       948       2.67522     -0.692729       2.66683        1.9741       1.78041
       949       2.67708     -0.694605       2.66869       1.97409       1.77583
       950       2.67752     -0.695057       2.66913       1.97407       1.77464
       951       2.67634     -0.693897       2.66795       1.97405       1.77722
       952       2.67336     -0.690944       2.66498       1.97404       1.78378
       953       2.66844     -0.686049       2.66008       1.97403       1.79487
       954       2.66149     -0.679128       2.65315       1.97402       1.81039
       955       2.65253     -0.670191       2.64421       1.97402       1.83037
       956       2.64169     -0.659371        2.6334       1.97403       1.85425
       957       2.62928     -0.646976       2.62103       1.97406       1.88147
       958       2.61581     -0.633514       2.60761        1.9741       1.91097
       959       2.60201     -0.619706       2.59385       1.97415       1.94059
       960       2.58878     -0.606462       2.58067       1.97421       1.96873
       961       2.57715     -0.594803       2.56907       1.97427       1.99322
       962        2.5681     -0.585733       2.56005       1.97432       2.01169
       963       2.56245     -0.580072       2.55442       1.97435       2.02232
       964       2.56067       -0.5783       2.55265       1.97435       2.02445
       965       2.56281     -0.580459       2.55478       1.97432       2.01746
       966       2.56848     -0.586151       2.56042       1.97427       2.00245
       967       2.57693     -0.594638       2.56885       1.97422       1.98071
       968       2.58728     -0.605009       2.57917       1.97416       1.95462
       969       2.59863     -0.616365       2.59048       1.97412       1.92589
       970       2.61025     -0.627973       2.60207       1.97409       1.89605
       971       2.62164     -0.639339       2.61343       1.97409       1.86617
       972       2.63257     -0.650221       2.62431       1.97409       1.83728
       973       2.64296     -0.660569       2.63467       1.97411       1.80893
       974       2.65289     -0.670454       2.64457       1.97412       1.78157
       975       2.66246     -0.679982       2.65412       1.97413       1.75487
       976       2.67176      -0.68924       2.66338       1.97414       1.72834
       977       2.68082      -0.69827       2.67242       1.97415       1.70213
       978       2.68966      -0.70707       2.68122       1.97415       1.67664
       979       2.69822     -0.715607       2.68977       1.97416       1.65162
       980        2.7065      -0.72385       2.69801       1.97416        1.6274
       981       2.71445     -0.731775       2.70594       1.97417       1.60397
       982       2.72208     -0.739377       2.71355       1.97417        1.5813
       983       2.72939      -0.74666       2.72084       1.97418       1.55948
       984        2.7364     -0.753642       2.72782       1.97418       1.53851
       985       2.74311      -0.76033       2.73452       1.97419       1.51852
       986       2.74952     -0.766713        2.7409       1.97419       1.49956
       987       2.75559     -0.772763       2.74695       1.97419       1.48149
       988       2.76127     -0.778425       2.75261       1.97419       1.46457
       989       2.76648     -0.783626       2.75781       1.97418       1.44879
       990       2.77115     -0.788283       2.76246       1.97418       1.43464
       991       2.77518     -0.792307       2.76648       1.97418       1.42217
       992        2.7785     -0.795619       2.76979       1.97417        1.4116
       993       2.78104     -0.798154       2.77232       1.97417       1.40327
       994       2.78277     -0.799871       2.77404       1.97417       1.39679
       995       2.78366      -0.80076       2.77493       1.97417       1.39271
       996       2.78375     -0.800842       2.77502       1.97418       1.39059
       997       2.78307     -0.800166       2.77435       1.97418       1.39066
       998       2.78171     -0.798805       2.77299       1.97419       1.39252
       999       2.77976     -0.796857       2.77105       1.97419       1.39601
      1000       2.77734     -0.794433       2.76863        1.9742       1.40076
      1001       2.77455      -0.79165       2.76586       1.97421       1.40674
      1002       2.77152     -0.788619       2.76283       1.97421       1.41364
      1003       2.76835     -0.785452       2.75967       1.97422        1.4209
      1004       2.76514     -0.782246       2.75647       1.97422       1.42875
      1005       2.76198     -0.779092       2.75332       1.97422        1.4367
      1006       2.75894     -0.776066       2.75029       1.97423       1.44479
      1007       2.75609     -0.773223       2.74745       1.97423       1.45266
      1008       2.75345     -0.770594       2.74482       1.97422       1.46016
      1009       2.75101     -0.768171       2.74239       1.97422       1.46752
      1010       2.74871      -0.76589       2.74009        1.9742       1.47464
      1011       2.74642     -0.763625       2.73781       1.97419       1.48198
      1012       2.74397     -0.761197       2.73537       1.97417        1.4895
      1013       2.74113     -0.758385       2.73253       1.97415       1.49828
      1014       2.73769     -0.754976       2.72911       1.97413       1.50813
      1015       2.73352     -0.750823       2.72495       1.97413        1.5195
      1016       2.72861     -0.745926       2.72006       1.97413       1.53259
      1017       2.72321     -0.740514       2.71467       1.97416       1.54646
      1018       2.71783     -0.735101       2.70931       1.97421       1.56024
      1019       2.71322     -0.730457       2.70472       1.97426       1.57247
      1020       2.71027     -0.727468       2.70178       1.97431       1.58118
      1021        2.7097     -0.726879       2.70121       1.97433       1.58471
      1022       2.71183     -0.729012       2.70333       1.97431       1.58258
      1023       2.71639     -0.733613       2.70788       1.97426       1.57515
      1024       2.72264     -0.739907       2.71411        1.9742       1.56413
      1025       2.72954     -0.746846       2.72098       1.97414       1.55158
      1026       2.73606     -0.753394       2.72749       1.97409       1.53974
      1027       2.74141      -0.75875       2.73282       1.97407       1.53065
      1028       2.74509     -0.762423       2.73648       1.97406       1.52515
      1029        2.7469     -0.764219       2.73829       1.97407       1.52374
      1030       2.74686     -0.764163       2.73825       1.97409       1.52654
      1031       2.74514     -0.762427       2.73653        1.9741       1.53308
      1032       2.74198     -0.759256       2.73338       1.97412       1.54298
      1033       2.73765     -0.754927       2.72907       1.97414       1.55541
      1034       2.73244     -0.749712       2.72387       1.97416       1.56983
      1035        2.7266     -0.743875       2.71805       1.97417       1.58567
      1036       2.72037     -0.737652       2.71184       1.97419       1.60249
      1037       2.71396     -0.731254       2.70545        1.9742       1.61988
      1038       2.70755     -0.724862       2.69907       1.97421       1.63716
      1039       2.70131     -0.718627       2.69284       1.97421        1.6542
      1040       2.69534     -0.712675       2.68689       1.97421       1.67027
      1041       2.68975     -0.707103       2.68132       1.97422       1.68559
      1042       2.68462     -0.701986        2.6762       1.97422       1.69984
      1043       2.68001     -0.697389       2.67161       1.97422       1.71271
      1044       2.67599     -0.693376        2.6676       1.97422       1.72415
      1045       2.67264     -0.690032       2.66426       1.97423         1.734
      1046       2.67007     -0.687464        2.6617       1.97423       1.74189
      1047       2.66841     -0.685802       2.66004       1.97424       1.74741
      1048       2.66781     -0.685196       2.65945       1.97425       1.75042
      1049       2.66841     -0.685788       2.66004       1.97426       1.75068
      1050       2.67029     -0.687668       2.66192       1.97426       1.74762
      1051       2.67347     -0.690837       2.66509       1.97425       1.74168
      1052       2.67781     -0.695176       2.66941       1.97424       1.73318
      1053       2.68305     -0.700424       2.67464       1.97421       1.72246
      1054       2.68881     -0.706196       2.68038       1.97418       1.71052
      1055       2.69463      -0.71203       2.68618       1.97415       1.69863
      1056       2.70003     -0.717439       2.69157       1.97413        1.6874
      1057       2.70456     -0.721971       2.69608       1.97411       1.67819
      1058       2.70785     -0.725267       2.69936       1.97409       1.67152
      1059       2.70967     -0.727089       2.70118       1.97409       1.66809
      1060       2.70993     -0.727344       2.70144       1.97409       1.66801
      1061       2.70868     -0.726082       2.70019       1.97411        1.6715
      1062       2.70609     -0.723483       2.69761       1.97413       1.67783
      1063       2.70246     -0.719838       2.69399       1.97416       1.68655
      1064       2.69816     -0.715518        2.6897       1.97418       1.69722
      1065       2.69359     -0.710938       2.68515       1.97421       1.70848
      1066       2.68918     -0.706509       2.68075       1.97424       1.71956
      1067       2.68526     -0.702591       2.67685       1.97425       1.72949
      1068       2.68212     -0.699447       2.67371       1.97426       1.73794
      1069       2.67988     -0.697215       2.67148       1.97427       1.74465
      1070       2.67857     -0.695911       2.67017       1.97426       1.74932
      1071       2.67808     -0.695432       2.66968       1.97425       1.75233
      1072       2.67823     -0.695601       2.66984       1.97423        1.7541
      1073       2.67882       -0.6962       2.67042       1.97422       1.75465
      1074       2.67963     -0.697015       2.67123       1.97421        1.7549
      1075       2.68047     -0.697863       2.67206        1.9742       1.75501
      1076       2.68121     -0.698606        2.6728        1.9742       1.75543
      1077       2.68176     -0.699162       2.67336       1.97419       1.75605
      1078        2.6821     -0.699499       2.67369       1.97419       1.75717
      1079       2.68224      -0.69963       2.67383        1.9742       1.75876
      1080       2.68221       -0.6996        2.6738        1.9742       1.76086
      1081       2.68208     -0.699468       2.67367        1.9742       1.76316
      1082       2.68191     -0.699296        2.6735       1.97421       1.76554
      1083       2.68174     -0.699129       2.67334       1.97421       1.76766
      1084        2.6816     -0.698987       2.67319       1.97421       1.76973
      1085       2.68147     -0.698858       2.67306        1.9742         1.772
      1086       2.68131     -0.698704        2.6729        1.9742       1.77414
      1087       2.68106     -0.698469       2.67266       1.97419       1.77651
      1088       2.68067     -0.698079       2.67226       1.97418       1.77903
      1089       2.68003     -0.697455       2.67163       1.97418       1.78212
      1090       2.67909     -0.696521       2.67069       1.97417       1.78604
      1091       2.67777      -0.69521       2.66937       1.97416       1.79077
      1092       2.67601     -0.693466       2.66763       1.97416       1.79618
      1093       2.67378     -0.691247        2.6654       1.97416       1.80273
      1094       2.67105     -0.688527       2.66268       1.97415       1.81045
      1095       2.66781     -0.685299       2.65945       1.97415       1.81935
      1096       2.66407     -0.681567       2.65572       1.97415       1.82905
      1097       2.65984     -0.677351        2.6515       1.97415       1.83974
      1098       2.65515      -0.67268       2.64683       1.97415       1.85138
      1099       2.65006     -0.667598       2.64175       1.97415        1.8639
      1100       2.64462     -0.662174       2.63633       1.97416        1.8769
      1101       2.63895     -0.656517       2.63068       1.97417       1.89039
      1102       2.63322     -0.650789       2.62497       1.97418       1.90376
      1103       2.62763     -0.645201       2.61939       1.97419       1.91647
      1104       2.62245     -0.640015       2.61423       1.97421       1.92793
      1105       2.61796     -0.635528       2.60976       1.97423       1.93765
      1106       2.61449     -0.632042       2.60629       1.97425       1.94491
      1107       2.61229     -0.629842        2.6041       1.97426       1.94902
      1108       2.61161     -0.629155       2.60343       1.97427       1.94979
      1109       2.61259     -0.630125        2.6044       1.97427       1.94637
      1110       2.61526     -0.632789       2.60706       1.97427       1.93899
      1111       2.61955     -0.637081       2.61134       1.97426        1.9279
      1112       2.62531     -0.642838       2.61708       1.97425       1.91341
      1113        2.6323     -0.649821       2.62405       1.97423       1.89587
      1114       2.64023      -0.65774       2.63195       1.97421        1.8761
      1115       2.64877     -0.666275       2.64047       1.97419       1.85475
      1116       2.65762     -0.675108       2.64928       1.97418       1.83242
      1117       2.66647     -0.683945       2.65811       1.97416       1.80995
      1118       2.67508     -0.692537       2.66669       1.97415       1.78802
      1119       2.68327     -0.700706       2.67486       1.97415       1.76681
      1120       2.69094     -0.708352       2.68251       1.97415       1.74669
      1121       2.69807     -0.715453       2.68961       1.97416       1.72763
      1122        2.7047     -0.722053       2.69622       1.97417       1.70963
      1123       2.71091     -0.728235       2.70241       1.97418       1.69244
      1124        2.7168     -0.734097       2.70828       1.97419       1.67606
      1125       2.72245     -0.739722       2.71391       1.97419       1.66034
      1126        2.7279     -0.745155       2.71935       1.97419       1.64529
      1127       2.73315     -0.750391       2.72458       1.97419       1.63058
      1128       2.73814     -0.755368       2.72955       1.97419       1.61679
      1129       2.74276     -0.759981       2.73416       1.97418       1.60392
      1130       2.74688     -0.764093       2.73826       1.97417       1.59222
      1131       2.75034     -0.767556       2.74172       1.97416        1.5822
      1132       2.75302      -0.77023       2.74439       1.97416       1.57386
      1133       2.75478     -0.771995       2.74615       1.97415       1.56801
      1134       2.75555     -0.772767       2.74692       1.97415       1.56448
      1135       2.75528      -0.77249       2.74664       1.97415       1.56338
      1136       2.75394     -0.771158       2.74531       1.97415       1.56478
      1137       2.75159     -0.768809       2.74296       1.97415        1.5687
      1138        2.7483     -0.765522       2.73968       1.97416       1.57472
      1139       2.74419     -0.761422       2.73559       1.97417       1.58285
      1140       2.73944      -0.75667       2.73085       1.97418       1.59235
      1141       2.73421     -0.751451       2.72564       1.97419       1.60312
      1142       2.72873     -0.745969       2.72017        1.9742        1.6146
      1143       2.72318     -0.740433       2.71465       1.97421       1.62604
      1144       2.71778     -0.735037       2.70926       1.97422       1.63728
      1145       2.71269     -0.729954       2.70419       1.97423       1.64779
      1146       2.70806     -0.725331       2.69957       1.97424       1.65757
      1147         2.704     -0.721279       2.69552       1.97424       1.66583
      1148        2.7006     -0.717886       2.69213       1.97424       1.67253
      1149       2.69791     -0.715208       2.68945       1.97425       1.67768
      1150       2.69598     -0.713282       2.68753       1.97425       1.68115
      1151       2.69482     -0.712122       2.68637       1.97425       1.68265
      1152        2.6944     -0.711713       2.68596       1.97424       1.68256
      1153        2.6947     -0.712015       2.68625       1.97424       1.68072
      1154       2.69564     -0.712958       2.68719       1.97423       1.67746
      1155       2.69713     -0.714445       2.68867       1.97423        1.6727
      1156       2.69904      -0.71636       2.69058       1.97422       1.66669
      1157       2.70124     -0.718562       2.69277       1.97421       1.66011
      1158       2.70359      -0.72091       2.69511        1.9742        1.6531
      1159       2.70593     -0.723258       2.69745       1.97419       1.64596
      1160       2.70815     -0.725473       2.69966       1.97419       1.63902
      1161       2.71012     -0.727439       2.70162       1.97418       1.63257
      1162       2.71174     -0.729065       2.70324       1.97418       1.62683
      1163       2.71297      -0.73029       2.70447       1.97418       1.62199
      1164       2.71377      -0.73109       2.70527       1.97418       1.61795
      1165       2.71417     -0.731478       2.70566       1.97418       1.61449
      1166        2.7142     -0.731506       2.70569       1.97419       1.61198
      1167       2.71397     -0.731265       2.70546       1.97419       1.60977
      1168       2.71359     -0.730878       2.70508        1.9742       1.60788
      1169       2.71321     -0.730489        2.7047       1.97421       1.60602
      1170       2.71297     -0.730249       2.70447       1.97422       1.60386
      1171       2.71303     -0.730295       2.70452       1.97423       1.60107
      1172       2.71348      -0.73074       2.70497       1.97423       1.59721
      1173        2.7144     -0.731657       2.70589       1.97423       1.59257
      1174        2.7158     -0.733053       2.70728       1.97423        1.5869
      1175       2.71762     -0.734875        2.7091       1.97422       1.58021
      1176       2.71975     -0.737011       2.71122       1.97421       1.57273
      1177       2.72204     -0.739305        2.7135        1.9742       1.56499
      1178        2.7243     -0.741573       2.71576       1.97419       1.55728
      1179       2.72636     -0.743635       2.71781       1.97418       1.55022
      1180       2.72804      -0.74532       2.71949       1.97417       1.54412
      1181       2.72922     -0.746499       2.72066       1.97416       1.53898
      1182       2.72981      -0.74709       2.72125       1.97416       1.53509
      1183       2.72978     -0.747065       2.72122       1.97416       1.53276
      1184       2.72916     -0.746442       2.72061       1.97416        1.5317
      1185       2.72801     -0.745287       2.71946       1.97417       1.53189
      1186       2.72642     -0.743699       2.71788       1.97418       1.53295
      1187       2.72453       -0.7418       2.71598       1.97418       1.53454
      1188       2.72245      -0.73972       2.71391       1.97419       1.53674
      1189       2.72032     -0.737593       2.71179        1.9742        1.5389
      1190       2.71826     -0.735532       2.70974        1.9742       1.54142
      1191       2.71635     -0.733627       2.70783       1.97421       1.54319
      1192       2.71465     -0.731933       2.70614       1.97421       1.54457
      1193       2.71318     -0.730469       2.70467       1.97421       1.54556
      1194       2.71192     -0.729215       2.70342        1.9742        1.5459
      1195       2.71081     -0.728116       2.70231       1.97419       1.54597
      1196       2.70978     -0.727101       2.70129       1.97419       1.54581
      1197       2.70878     -0.726101       2.70029       1.97419       1.54536
      1198       2.70776     -0.725083       2.69927       1.97419       1.54518
      1199       2.70673     -0.724056       2.69825       1.97419       1.54475
      1200       2.70578     -0.723097        2.6973        1.9742        1.5442
      1201       2.70503      -0.72234       2.69655       1.97421       1.54285
      1202       2.70467     -0.721965       2.69619       1.97423       1.54084
      1203       2.70488     -0.722159        2.6964       1.97424       1.53762
      1204        2.7058     -0.723076       2.69732       1.97425       1.53275
      1205       2.70754     -0.724808       2.69906       1.97425       1.52624
      1206        2.7101     -0.727361       2.70161       1.97424       1.51816
      1207       2.71339      -0.73065       2.70489       1.97424       1.50812
      1208       2.71726     -0.734515       2.70874       1.97423       1.49707
      1209        2.7215     -0.738751       2.71297       1.97421       1.48512
      1210       2.72588     -0.743132       2.71734        1.9742       1.47314
      1211       2.73019     -0.747438       2.72163       1.97419       1.46151
      1212       2.73423     -0.751474       2.72566       1.97419       1.45061
      1213       2.73784     -0.755082       2.72926       1.97418       1.44087
      1214       2.74091     -0.758138       2.73231       1.97418       1.43223
      1215       2.74332     -0.760551       2.73472       1.97417        1.4255
      1216       2.74504      -0.76226       2.73643       1.97417       1.42036
      1217         2.746     -0.763222       2.73739       1.97417       1.41696
      1218        2.7462     -0.763415       2.73759       1.97417       1.41573
      1219       2.74561     -0.762831         2.737       1.97417       1.41625
      1220       2.74425     -0.761474       2.73565       1.97417       1.41864
      1221       2.74213     -0.759364       2.73354       1.97417       1.42295
      1222       2.73931     -0.756545       2.73072       1.97418       1.42918
      1223       2.73586     -0.753095       2.72728       1.97418       1.43687
      1224       2.73189     -0.749133       2.72333       1.97419       1.44571
      1225       2.72759     -0.744836       2.71904       1.97421       1.45561
      1226       2.72319     -0.740434       2.71465       1.97422       1.46587
      1227       2.71895     -0.736194       2.71043       1.97424       1.47577
      1228       2.71516     -0.732397       2.70665       1.97425       1.48482
      1229       2.71207     -0.729299       2.70356       1.97426       1.49257
      1230       2.70985     -0.727083       2.70135       1.97427       1.49855
      1231       2.70861     -0.725846       2.70012       1.97427       1.50248
      1232       2.70835     -0.725592       2.69986       1.97426        1.5044
      1233       2.70898     -0.726236       2.70049       1.97426       1.50453
      1234       2.71037     -0.727633       2.70188       1.97424        1.5029
      1235       2.71233     -0.729593       2.70382       1.97423       1.50002
      1236       2.71462     -0.731893       2.70611       1.97422       1.49638
      1237       2.71702     -0.734298        2.7085        1.9742       1.49266
      1238       2.71929     -0.736576       2.71077       1.97419       1.48912
      1239       2.72123     -0.738517        2.7127       1.97418       1.48635
      1240       2.72266     -0.739953       2.71413       1.97417       1.48466
      1241       2.72347     -0.740766       2.71494       1.97417       1.48438
      1242       2.72361     -0.740901       2.71507       1.97417       1.48574
      1243       2.72307     -0.740363       2.71454       1.97418       1.48853
      1244       2.72191     -0.739198       2.71338       1.97418       1.49275
      1245        2.7202     -0.737484       2.71167       1.97419       1.49819
      1246       2.71803     -0.735315       2.70951       1.97419       1.50483
      1247       2.71549     -0.732783       2.70698        1.9742       1.51241
      1248       2.71268     -0.729971       2.70417        1.9742       1.52062
      1249       2.70965     -0.726946       2.70115       1.97421       1.52967
      1250       2.70645     -0.723759       2.69797       1.97421       1.53879
      1251       2.70313     -0.720446       2.69465       1.97421       1.54806
      1252       2.69971     -0.717035       2.69124       1.97421       1.55746
      1253        2.6962     -0.713544       2.68775       1.97421       1.56741
      1254       2.69264     -0.709991        2.6842       1.97421        1.5775
      1255       2.68903     -0.706395        2.6806       1.97421       1.58773
      1256        2.6854     -0.702772       2.67698       1.97421       1.59805
      1257       2.68175     -0.699136       2.67334       1.97421       1.60818
      1258       2.67809     -0.695494        2.6697       1.97421       1.61809
      1259       2.67443     -0.691842       2.66604        1.9742       1.62825
      1260       2.67073     -0.688164       2.66236        1.9742       1.63831
      1261       2.66699     -0.684432       2.65863       1.97419       1.64844
      1262       2.66316     -0.680617       2.65481       1.97419        1.6586
      1263       2.65923     -0.676707        2.6509       1.97419       1.66875
      1264       2.65524     -0.672726       2.64692       1.97419       1.67881
      1265       2.65127      -0.66876       2.64296        1.9742       1.68857
      1266       2.64749     -0.664981       2.63919       1.97421       1.69788
      1267       2.64417     -0.661652       2.63588       1.97423       1.70575
      1268       2.64163     -0.659098       2.63335       1.97425       1.71197
      1269       2.64021     -0.657663       2.63193       1.97427       1.71562
      1270       2.64018     -0.657628        2.6319       1.97428       1.71612
      1271       2.64168     -0.659127        2.6334       1.97427       1.71294
      1272       2.64466     -0.662109       2.63637       1.97426       1.70633
      1273       2.64888     -0.666344       2.64058       1.97424       1.69706
      1274       2.65403     -0.671494       2.64571       1.97421       1.68537
      1275       2.65974     -0.677202        2.6514        1.9742       1.67251
      1276       2.66571      -0.68317       2.65736       1.97419       1.65877
      1277       2.67177     -0.689211        2.6634       1.97419       1.64468
      1278       2.67784     -0.695259       2.66945       1.97419       1.63047
      1279       2.68396     -0.701341       2.67554        1.9742       1.61596
      1280       2.69018     -0.707539       2.68175       1.97421       1.60118
      1281       2.69661     -0.713937       2.68815       1.97422       1.58589
      1282       2.70328     -0.720585        2.6948       1.97422       1.57008
      1283       2.71019     -0.727479        2.7017       1.97422       1.55385
      1284       2.71728     -0.734554       2.70877       1.97421       1.53721
      1285       2.72442     -0.741682       2.71588        1.9742       1.52065
      1286       2.73145     -0.748696       2.72289       1.97419       1.50461
      1287       2.73816     -0.755402       2.72958       1.97418       1.48933
      1288       2.74436     -0.761594       2.73576       1.97416       1.47538
      1289       2.74985     -0.767072       2.74123       1.97415       1.46318
      1290       2.75443     -0.771655        2.7458       1.97414        1.4532
      1291       2.75797     -0.775193       2.74933       1.97414        1.4455
      1292       2.76035      -0.77757        2.7517       1.97413       1.44087
      1293        2.7615     -0.778712       2.75284       1.97413       1.43938
      1294       2.76137     -0.778589       2.75272       1.97413       1.44085
      1295       2.75999     -0.777215       2.75134       1.97413       1.44563
      1296       2.75741     -0.774633       2.74876       1.97413       1.45319
      1297       2.75367      -0.77091       2.74504       1.97413       1.46368
      1298       2.74887     -0.766118       2.74025       1.97413       1.47668
      1299       2.74305     -0.760322       2.73445       1.97413       1.49238
      1300       2.73628     -0.753567        2.7277       1.97413       1.51021
      1301       2.72857     -0.745888       2.72002       1.97413       1.53012
      1302       2.71997     -0.737315       2.71144       1.97413       1.55227
      1303       2.71053     -0.727904       2.70203       1.97413       1.57616
      1304       2.70038     -0.717776       2.69191       1.97414       1.60176
      1305       2.68973     -0.707145        2.6813       1.97415       1.62818
      1306       2.67892     -0.696341       2.67052       1.97418       1.65481
      1307        2.6684     -0.685825       2.66004       1.97421       1.68079
      1308       2.65875     -0.676159       2.65041       1.97425       1.70442
      1309       2.65056     -0.667962       2.64225       1.97429       1.72483
      1310       2.64442     -0.661815       2.63613       1.97432        1.7404
      1311       2.64077     -0.658161       2.63249       1.97433       1.75032
      1312       2.63982     -0.657222       2.63155       1.97433       1.75405
      1313       2.64154     -0.658949       2.63326       1.97431       1.75145
